,FIPS,Week_Mon,RCHR,RPVR_lag2,RCPSR_lag2,RBVR_lag2,RGP_lag2,RWTR_lag2,RPI_16_Weeks_lag4,RPI_12_Weeks_lag4,RPI_20_Weeks_lag4,RPI_24_Weeks_lag4,RUV_lag2,RFSRV_lag2,RGSV_lag2,RGV_lag2,RROV_lag2,ROPV_lag2,over_65,Black,medicaid_spending,health_care_spending,poverty_rate,SVI,HAQI,rep_voters,Adults_at_high_risk,Dominant_variant,RPI_12_Weeks_lag8,RPI_12_Weeks_lag12,RPI_12_Weeks_lag16
733,19,2021-04-12,0.9400178598893728,1.042464023903981,1.1330860259981232,,0.7750005114461651,0.13958131744209903,0.7962019290637423,0.7846939427588137,1.0703136641030928,1.146667835847039,1.7020723625312242,1.0087353957002723,0.820563576068009,0.8568543597719203,1.1981707939544368,0.8704764103869782,0.1752588690583727,0.0406029026297356,1.6698308113607625,0.0080781092020145,0.114,0.2896820386235487,89.9,0.53,0.369,Others,0.8111631924945807,1.2010488774807029,1.4493356656413057
734,19,2021-04-19,0.9112987667745697,1.0370912891299715,1.1019643857196433,,0.8276905773969998,0.15203665214513398,0.7883370134007377,0.7909751245441453,0.9692171220411697,1.1333969858775996,1.6924166710480308,0.9990384685805369,0.8087854510437843,0.8658142601697131,1.2214839423679806,0.8751387193532624,0.1752588690583727,0.0406029026297356,1.6698308113607625,0.0080781092020145,0.114,0.2896820386235487,89.9,0.53,0.369,Others,0.7766257213418736,1.1212187184377245,1.3823761280648146
735,19,2021-04-26,0.8626488238771693,1.0494045269015242,1.0960595652418337,,0.8313179083325114,0.15139070524760134,0.7917732737354144,0.8122587630011531,0.8864941896551753,1.1223106525741593,1.6867133997749302,0.9811157890281907,0.7914746500515197,0.8829938695286438,1.2475562414378525,0.8861803682660473,0.1752588690583727,0.0406029026297356,1.6698308113607625,0.0080781092020145,0.114,0.2896820386235487,89.9,0.53,0.369,Others,0.7648725451779853,0.9870318827846828,1.3157237388521288
736,19,2021-05-03,0.8130959077121197,1.0397973054594782,1.08774351853804,,0.8062943536587204,0.14680737979539124,0.7834188006136493,0.8223347521333924,0.8274059879109664,1.0978879098192265,1.6789740895496368,0.9587007705230951,0.7815272369099957,0.9045598122005705,1.2619555168489394,0.8905890894735234,0.1752588690583727,0.0406029026297356,1.6698308113607625,0.0080781092020145,0.114,0.2896820386235487,89.9,0.53,0.369,Others,0.7697237769892288,0.8821083557287762,1.2569031161961448
737,19,2021-05-10,0.7857210070264515,1.0299876844551255,1.0914684017118532,,0.8040725830591215,0.1356904043167784,0.7882255350974464,0.8300840936749442,0.7972848716591799,1.0490811010627277,1.6604943787482875,0.9437396271903116,0.7821267995774402,0.9173999493735292,1.2447422844012892,0.8828711155573514,0.1752588690583727,0.0406029026297356,1.6698308113607625,0.0080781092020145,0.114,0.2896820386235487,89.9,0.53,0.369,Others,0.7631338627971053,0.8111631924945807,1.2010488774807029
738,19,2021-05-17,0.7954203124925572,1.0210458178752113,1.1049790891909352,,0.8147576216973267,0.13303964771348112,0.787858008716552,0.8358260706357056,0.7866429977435188,0.9534827022438146,1.6322917135228419,0.9400334492814585,0.7904478966220714,0.9229768082661394,1.2215236526372817,0.8727866338446679,0.1752588690583727,0.0406029026297356,1.6698308113607625,0.0080781092020145,0.114,0.2896820386235487,89.9,0.53,0.369,Others,0.7757091948812863,0.7766257213418736,1.1212187184377245
739,19,2021-05-24,0.8080160316203212,1.0104542784085002,1.0995952990823585,,0.8206031879761143,0.13499173529975295,0.8034783103141924,0.8417111304924647,0.7887204891815243,0.8769139867594862,1.5958215041542012,0.9443364922700809,0.7949478025714193,0.9141088303462483,1.2017921820642494,0.8667253299610842,0.1752588690583727,0.0406029026297356,1.6698308113607625,0.0080781092020145,0.114,0.2896820386235487,89.9,0.53,0.369,Others,0.7814501026136245,0.7648725451779853,0.9870318827846828
740,19,2021-05-31,0.8031316726966089,1.0036314886221769,1.0951481158979672,,0.8189826121556942,0.13917166346037932,0.8142434646282262,0.8395308429662686,0.7827370474274672,0.8237495187447595,1.5567835747787993,0.9469082224132519,0.7920365773459745,0.8974452348882527,1.1907161508645598,0.8667559212918824,0.1752588690583727,0.0406029026297356,1.6698308113607625,0.0080781092020145,0.114,0.2896820386235487,89.9,0.53,0.369,Others,0.8016601544840822,0.7697237769892288,0.8821083557287762
741,19,2021-06-07,0.7927452889223247,1.0003986207102495,1.0879687746512596,,0.8298020862166122,0.1400501777247885,0.8195416354851086,0.8266023950374107,0.7862100449764535,0.795314534534693,1.5131372111613097,0.9451748289698201,0.7833961911163025,0.880578022892256,1.1855070111487425,0.8671015177912003,0.1752588690583727,0.0406029026297356,1.6698308113607625,0.0080781092020145,0.114,0.2896820386235487,89.9,0.53,0.369,Delta,0.810804073544576,0.7631338627971053,0.8111631924945807
742,19,2021-06-14,0.826749363319592,0.99632898964592,1.0814806498575436,,0.85649649733964,0.14315881100659097,0.8216727197795121,0.814547387230215,0.7838838273410127,0.7840927738268944,1.4655883312805196,0.9396444886595477,0.7823740358940189,0.8692767502183885,1.1916622655296465,0.8709414734802974,0.1752588690583727,0.0406029026297356,1.6698308113607625,0.0080781092020145,0.114,0.2896820386235487,89.9,0.53,0.369,Delta,0.8177091435346465,0.7757091948812863,0.7766257213418736
