,FIPS,Week,Relative_hospitalization_rate,Relative_university_lag2,Relative_full_service_restaurant_lag2,Relative_hotel_lag2,Relative_grocery_store_lag2,Relative_limited_service_restaurant_lag2,Relative_elementary_school_lag2,Relative_other_general_store_lag2,Relative_gas_station_lag2,Relative_gym_lag2,Relative_cafes_snack_bar_lag2,Relative_religious_organization_lag2,Relative_parks_lag2,Relative_hardware_store_lag2,Relative_department_store_lag2,Relative_child_day_care_lag2,Relative_office_of_physician_lag2,Relative_pharmacies_lag2,Relative_sporting_goods_store_lag2,Relative_automotive_store_lag2,Relative_used_merchandise_store_lag2,Relative_convenience_store_lag2,Relative_Government_Response_Index_lag2,Relative_Weekly_testing_lag2,Relative_Past_12_week_infections_lag4,Relative_Past_16_week_infections_lag4,Relative_Past_20_week_infections_lag4,Relative_Past_24_week_infections_lag4,Relative_partial_vaccination_rate_lag2,Relative_completed_primary_series_rate_lag2,Relative_booster_vaccination_rate_lag2,Proportion_over_65,Black_proportion,Medicaid_spending,Health_care_spending,Poverty_rate,Social_vulnerability_index,HAQI,Republican_voters,Adults_at_high_risk,Dominant_variant
10,01,2021-06-28,0.9534799765999833,1.2109019701700532,1.3597681821609044,1.12807043821569,0.9441230261393949,1.4404221240302058,0.708944443826543,1.8143640878935992,1.4939528630102317,0.9229579370604288,0.7105904259297613,1.2594774845790584,0.6150299774821029,1.0837381320236676,1.190075593865163,1.2940935138479106,1.2921427786430877,1.681532726504643,1.2392798631058086,0.9965262032089484,1.1188061154832756,0.8975836823746939,0.8400275354378276,0.495253157823197,0.7204584918552887,0.7964305740335674,0.9491084868388766,1.0707543983871828,0.7374541704627822,0.7116721756177046,,0.1733234621985505,0.2678444725214325,1206.6013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Delta
11,01,2021-07-05,1.1786737081286758,1.2784819977427837,1.3475442018106165,1.0979431689482773,0.9265194573406527,1.428267756227162,0.8154783497205325,1.7884414467668395,1.4550459856363192,0.9220754078805733,0.6984360557431065,1.2820109481628517,0.5795003884742802,1.0838756037713955,1.1640900721552319,1.3716644163186653,1.3005688587090676,1.693399795707624,1.1850594752438772,0.9860311758128957,1.0975595415948753,0.8833977339781077,0.8483854088038894,0.5033810674906216,0.6682597712717409,0.7920364085455747,0.9338471664292431,1.0417522461029334,0.7549900876419472,0.7156435768390399,,0.1733234621985505,0.2678444725214325,1206.6013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Delta
12,01,2021-07-12,1.4123954522043531,1.3172642607328715,1.330950241631321,1.050485282820158,0.9202207185187675,1.4265356296287626,0.9766086782359281,1.811071389536859,1.4710270325289176,0.9429208112243936,0.694786990296174,1.2883419442616502,0.6046470377949235,1.115700412932215,1.1692157699299448,1.4590097135017934,1.318140858524585,1.6917372750347976,1.1706813126632658,1.0122922474921545,1.101872225466132,0.9085969764479026,0.8611358340462181,0.49440234248835374,0.6947519669557017,0.778615588582589,0.8872050481836184,1.0162748461613715,0.7578386165888356,0.7108000873346895,,0.1733234621985505,0.2678444725214325,1206.6013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Delta
13,01,2021-07-19,1.5498470112565879,1.3279781398855233,1.3202497443391614,1.020332050266352,0.928057137640304,1.4235010169338078,1.0735475015450828,1.8474636585469926,1.486675216700802,0.9596499966621519,0.6967778265267968,1.2819740699070576,0.6256620740004826,1.1398539918551378,1.1975936549042068,1.4990201668282324,1.337920413672654,1.6932988361340862,1.178853199555318,1.0276832932277253,1.117240448034761,0.9230728274347467,0.8654107784847135,0.5323869398566681,0.7399900722492432,0.7539084290107972,0.836786821767734,0.9804854270390134,0.7581282906312397,0.7086292043713044,,0.1733234621985505,0.2678444725214325,1206.6013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Delta
14,01,2021-07-26,1.5990479529136794,1.3215782271577206,1.3235892686001276,1.0212765613276475,0.9491068327964399,1.4463868722025919,1.1485646894050228,1.873612477092016,1.5139115997060397,0.974229937245813,0.7147301096003202,1.3043397047223482,0.6618915221132923,1.1530693634762905,1.248095993249168,1.5314560552420295,1.3710316260472597,1.7124046987141295,1.1964036871849755,1.0467051367415663,1.1485408871585046,0.9469992794509764,0.8714019728888097,0.5864275410342952,0.821117462122598,0.7515008284229737,0.8139868394029295,0.9541092292644066,0.7600825297899326,0.7083666183931383,,0.1733234621985505,0.2678444725214325,1206.6013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Delta
15,01,2021-08-02,1.6108051019012766,1.2951539132467857,1.3326407185612423,1.028521472548715,0.9641338704384188,1.446544493574721,1.1787715669796877,1.8822526206615011,1.5070590618737938,0.9706660537512949,0.71701700118009,1.3125635399396858,0.6514748666533847,1.148744473544596,1.2992285234719934,1.5252568835434757,1.3745597188528336,1.7118900998716493,1.2266718494620446,1.0455912646745245,1.1568043865286453,0.9435721362675548,0.9125428141000713,0.7136474115537016,0.9136620393731903,0.7044964893194943,0.809628342877999,0.9390545970211559,0.7638128854600761,0.7086116898624294,,0.1733234621985505,0.2678444725214325,1206.6013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Delta
16,01,2021-08-09,1.5554570437861805,1.2820111793284483,1.3432773478928182,1.0260455055554445,0.9710729261251069,1.4594267335081883,1.2861819249679847,1.8786830576341709,1.5114101365025052,0.9548771228143149,0.7204489700501584,1.322847088830721,0.6450742957689443,1.1517648739575823,1.2994610615024589,1.545111203562985,1.3772887268256313,1.7157670042888358,1.2223981673974387,1.0504875113004362,1.1599537128649688,0.9486649539304485,0.9377512225432411,0.8421806795038871,1.0397913216111212,0.7652140887663184,0.8214851087390902,0.9103254012009424,0.7741609072951334,0.7093205476292646,,0.1733234621985505,0.2678444725214325,1206.6013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Delta
17,01,2021-08-16,1.4365171888417834,1.2987826300961955,1.3434905564499844,1.0067706359775077,0.9702028310990641,1.4643256766754398,1.427967677073712,1.89663926962168,1.519347878350622,0.936722725074403,0.7134543251446587,1.3039769820014908,0.6252103424648722,1.1593751771882848,1.305425729142169,1.5311649418821482,1.3675091989815609,1.7135975272270854,1.2177024664067158,1.0521087047980726,1.165358865497514,0.9422341496923184,0.9464443286678496,0.9570934440160948,1.252727224370778,0.8924710629032204,0.859309067038701,0.9059364054939357,0.7899024606339632,0.7110153442556653,,0.1733234621985505,0.2678444725214325,1206.6013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Delta
18,01,2021-08-23,1.265694967647895,1.3905987013395669,1.3353257104773693,0.9766200813650122,0.9697011886861747,1.4572871238868914,1.6908933146477196,1.9082161469029468,1.5227998467532893,0.9213351695700809,0.7092431314020735,1.3084972745087906,0.6103366919636164,1.1602560654049956,1.2707606365088486,1.54405000312095,1.3478081361990875,1.6805842805546776,1.1766395390092184,1.0555686218945621,1.142297313745159,0.9359743991706249,0.942549080342788,0.9480176894506187,1.5174113610361692,1.0945326500289674,0.9539605575905048,0.958888072951128,0.8032007752638264,0.7131939369726097,,0.1733234621985505,0.2678444725214325,1206.6013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Delta
19,01,2021-08-30,1.1305187809876103,1.5461931374125963,1.3158470725622913,0.9315122189599949,0.9680374073504951,1.4334908288496642,1.776371691100341,1.8878942868614499,1.5054352703772311,0.9069720312707343,0.704695364289728,1.3236896789099513,0.5901309063671231,1.1485429883967193,1.2139796722149805,1.523012480713804,1.3233321501825384,1.5988066560080891,1.1285627631657162,1.0426658057340485,1.1100670004822584,0.9228998231109045,0.9220639960663833,0.9617316835455962,1.6962203062318948,1.3432656133064649,1.0579335283724272,1.0628532931723593,0.8161309261405076,0.7206673663018348,,0.1733234621985505,0.2678444725214325,1206.6013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Delta
20,01,2021-09-06,1.0708986051197231,1.6085603264748507,1.2915861789348535,0.877912916115565,0.9648097415824821,1.4102542495478239,1.6925206528480572,1.8513979038427362,1.4948228810749853,0.8940465879556391,0.7020624229701715,1.3334669516615094,0.5909141220947297,1.138610416464941,1.1334826735104335,1.4681535929190828,1.320247695733075,1.5203462775619625,1.0680239701680359,1.0294762974336324,1.0686067063757425,0.9206600730805621,0.9274636417848594,0.9413135222809358,1.7494814738617515,1.5375089829413158,1.2152225222247428,1.1639507025272287,0.8283923111450453,0.7335311653356885,,0.1733234621985505,0.2678444725214325,1206.6013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Delta
21,01,2021-09-13,1.0562717150341607,1.5386346116465073,1.2737352425519557,0.8437113412746151,0.9624740970432466,1.4061685753770599,1.4252845944546244,1.8291384344329011,1.4902421040558325,0.8721679750675582,0.7058647912248817,1.3051114615640305,0.6008857572494307,1.1253207157624951,1.0754818138464395,1.330696436103312,1.3046935158412494,1.465612109434933,1.0288026259850502,1.008732386845774,1.0491125604205647,0.9306394343737201,0.9296697082956625,0.7671590447199471,1.8259028113164282,1.682122921872181,1.3662623449866025,1.2529006011979071,0.8411378976402923,0.7520533055603434,,0.1733234621985505,0.2678444725214325,1206.6013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Delta
22,01,2021-09-20,1.0178228385185581,1.411088696699216,1.2721289573394825,0.8465981838269778,0.9657874404753768,1.4232573193006592,1.2368739621391047,1.8465802342448896,1.5089796793593477,0.8616591863550723,0.7170252861978179,1.2708135709369226,0.6309197908211177,1.119588602702396,1.0898221898355107,1.2428713744088589,1.2765434157609832,1.4834828471437265,1.0543508742120031,1.0131083685496824,1.0497558035132561,0.9527009904253823,0.9224730564800335,0.6750143081698355,1.8085801057672004,1.7464747742399047,1.4769020454474246,1.3193543887169006,0.8462679649415384,0.7628350151820605,,0.1733234621985505,0.2678444725214325,1206.6013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Delta
23,01,2021-09-27,0.9294785048277086,1.3027638877277172,1.2855469633392498,0.8829602085252553,0.9733924145207424,1.4368665048022622,1.1140634211879707,1.8666493704315592,1.5204161756567833,0.8534451428344271,0.7296937637253592,1.2370600250506467,0.6497924927621628,1.1118940350487245,1.1317060919745263,1.186982742360848,1.2399488366375262,1.5102644499729163,1.0881819388990104,1.0144775345643717,1.0587602490389136,0.9743654668645996,0.9493456361245696,0.560906551278225,1.8330715173034724,1.788919603666497,1.5984856568857173,1.3846254544572552,0.848145241655322,0.7732420887099459,,0.1733234621985505,0.2678444725214325,1206.6013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Delta
24,01,2021-10-04,0.80542485390772,1.2386897068079727,1.3026929048950489,0.9123066926140322,0.9798113580133899,1.439695903107685,1.1052615324210113,1.880683584151837,1.5318323040242927,0.8588102206045899,0.7353204203082021,1.2268970088902755,0.6636692090037949,1.1163476635460723,1.1674427778611132,1.1899211110090606,1.2219466111208477,1.5361757584348517,1.1239027570646702,1.0095184707339055,1.0829853528790148,0.9815632955418282,0.9770497786523636,0.4860326926876023,1.81927241146478,1.767798833439602,1.6590060785869183,1.4486698915709837,0.850268986842885,0.7824200456431399,,0.1733234621985505,0.2678444725214325,1206.6013668666387,0.007191855905906,0.154,0.6141364860391766,83.4,0.62,0.431,Delta
