"","model","smooth","type","by","est","se","Relative_completed_primary_series_rate_lag2","Relative_full_service_restaurant_lag2","Relative_Government_Response_Index_lag2","Relative_gym_lag2","Relative_office_of_physician_lag2","Relative_Past_12_week_infections_lag4","Relative_university_lag2","Relative_Weekly_testing_lag2"
"986","model_1_pre_delta","s(Relative_gym_lag2)","TPRS",NA,0.100480670122369,0.0294003430936996,NA,NA,NA,1.40225888630036,NA,NA,NA,NA
"987","model_1_pre_delta","s(Relative_gym_lag2)","TPRS",NA,0.106806312614573,0.0308849612048198,NA,NA,NA,1.4099370234247,NA,NA,NA,NA
"988","model_1_pre_delta","s(Relative_gym_lag2)","TPRS",NA,0.113156701441216,0.0323917606188875,NA,NA,NA,1.41761516054904,NA,NA,NA,NA
"989","model_1_pre_delta","s(Relative_gym_lag2)","TPRS",NA,0.11952884275381,0.0339180138393199,NA,NA,NA,1.42529329767338,NA,NA,NA,NA
"990","model_1_pre_delta","s(Relative_gym_lag2)","TPRS",NA,0.125919742703868,0.0354612838359134,NA,NA,NA,1.43297143479772,NA,NA,NA,NA
"991","model_1_pre_delta","s(Relative_gym_lag2)","TPRS",NA,0.132326456089996,0.0370193870186191,NA,NA,NA,1.44064957192206,NA,NA,NA,NA
"992","model_1_pre_delta","s(Relative_gym_lag2)","TPRS",NA,0.13874666148238,0.0385904946317158,NA,NA,NA,1.4483277090464,NA,NA,NA,NA
"993","model_1_pre_delta","s(Relative_gym_lag2)","TPRS",NA,0.145178469389653,0.040173056400565,NA,NA,NA,1.45600584617075,NA,NA,NA,NA
"994","model_1_pre_delta","s(Relative_gym_lag2)","TPRS",NA,0.151619998969128,0.0417656701234383,NA,NA,NA,1.46368398329509,NA,NA,NA,NA
"995","model_1_pre_delta","s(Relative_gym_lag2)","TPRS",NA,0.15806936937813,0.0433670561250007,NA,NA,NA,1.47136212041943,NA,NA,NA,NA
"996","model_1_pre_delta","s(Relative_gym_lag2)","TPRS",NA,0.164524701121222,0.0449760383439852,NA,NA,NA,1.47904025754377,NA,NA,NA,NA
"997","model_1_pre_delta","s(Relative_gym_lag2)","TPRS",NA,0.170984353401034,0.046591587934094,NA,NA,NA,1.48671839466811,NA,NA,NA,NA
"998","model_1_pre_delta","s(Relative_gym_lag2)","TPRS",NA,0.177447196605916,0.0482128794657414,NA,NA,NA,1.49439653179245,NA,NA,NA,NA
"999","model_1_pre_delta","s(Relative_gym_lag2)","TPRS",NA,0.183912167094173,0.0498391694036558,NA,NA,NA,1.50207466891679,NA,NA,NA,NA
"1000","model_1_pre_delta","s(Relative_gym_lag2)","TPRS",NA,0.190378201224122,0.0514697701238234,NA,NA,NA,1.50975280604113,NA,NA,NA,NA
"1001","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,0.0360436260120387,0.0160774263775459,NA,NA,NA,0.646194685898877,NA,NA,NA,NA
"1002","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,0.0350554417153836,0.0157183992780828,NA,NA,NA,0.656215472097423,NA,NA,NA,NA
"1003","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,0.0340672574236765,0.0153613161803613,NA,NA,NA,0.66623625829597,NA,NA,NA,NA
"1004","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,0.0330790731488879,0.0150063158884242,NA,NA,NA,0.676257044494516,NA,NA,NA,NA
"1005","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,0.0320908889192838,0.0146535498398285,NA,NA,NA,0.686277830693062,NA,NA,NA,NA
"1006","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,0.031102704773524,0.0143031834190046,NA,NA,NA,0.696298616891608,NA,NA,NA,NA
"1007","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,0.0301145207622177,0.0139553974406067,NA,NA,NA,0.706319403090154,NA,NA,NA,NA
"1008","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,0.0291263369509626,0.0136103898015101,NA,NA,NA,0.7163401892887,NA,NA,NA,NA
"1009","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,0.0281381534186898,0.0132683773040279,NA,NA,NA,0.726360975487246,NA,NA,NA,NA
"1010","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,0.0271499702578248,0.0129295976827796,NA,NA,NA,0.736381761685792,NA,NA,NA,NA
"1011","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,0.0261617875724064,0.0125943118432576,NA,NA,NA,0.746402547884338,NA,NA,NA,NA
"1012","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,0.0251736054802572,0.0122628063393039,NA,NA,NA,0.756423334082884,NA,NA,NA,NA
"1013","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,0.0241854241140615,0.0119353960904245,NA,NA,NA,0.76644412028143,NA,NA,NA,NA
"1014","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,0.0231972436230595,0.0116124273499215,NA,NA,NA,0.776464906479976,NA,NA,NA,NA
"1015","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,0.0222090641700978,0.0112942809163867,NA,NA,NA,0.786485692678522,NA,NA,NA,NA
"1016","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,0.0212208859274208,0.0109813755864344,NA,NA,NA,0.796506478877068,NA,NA,NA,NA
"1017","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,0.0202327090768086,0.0106741718302442,NA,NA,NA,0.806527265075614,NA,NA,NA,NA
"1018","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,0.0192445338105184,0.0103731756345823,NA,NA,NA,0.81654805127416,NA,NA,NA,NA
"1019","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,0.0182563603299122,0.0100789424322359,NA,NA,NA,0.826568837472706,NA,NA,NA,NA
"1020","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,0.0172681888442975,0.00979208100492852,NA,NA,NA,0.836589623671252,NA,NA,NA,NA
"1021","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,0.0162800195689619,0.00951325719164769,NA,NA,NA,0.846610409869798,NA,NA,NA,NA
"1022","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,0.0152918527237746,0.00924319717324464,NA,NA,NA,0.856631196068344,NA,NA,NA,NA
"1023","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,0.0143036885310436,0.00898269002601184,NA,NA,NA,0.86665198226689,NA,NA,NA,NA
"1024","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,0.013315527213249,0.00873258915113239,NA,NA,NA,0.876672768465437,NA,NA,NA,NA
"1025","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,0.012327368990983,0.00849381209165576,NA,NA,NA,0.886693554663982,NA,NA,NA,NA
"1026","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,0.0113392140799213,0.00826733815630362,NA,NA,NA,0.896714340862529,NA,NA,NA,NA
"1027","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,0.0103510626884769,0.00805420319354528,NA,NA,NA,0.906735127061075,NA,NA,NA,NA
"1028","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,0.0093629150161662,0.00785549082118847,NA,NA,NA,0.916755913259621,NA,NA,NA,NA
"1029","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,0.00837477125221362,0.00767231944790791,NA,NA,NA,0.926776699458167,NA,NA,NA,NA
"1030","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,0.00738663157466829,0.00750582455512205,NA,NA,NA,0.936797485656713,NA,NA,NA,NA
"1031","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,0.00639849614634537,0.00735713597903689,NA,NA,NA,0.946818271855259,NA,NA,NA,NA
"1032","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,0.00541036511290961,0.0072273503435849,NA,NA,NA,0.956839058053805,NA,NA,NA,NA
"1033","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,0.00442223860432925,0.00711749936345059,NA,NA,NA,0.966859844252351,NA,NA,NA,NA
"1034","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,0.00343411673565431,0.00702851541859929,NA,NA,NA,0.976880630450897,NA,NA,NA,NA
"1035","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,0.00244599960910738,0.00696119647755935,NA,NA,NA,0.986901416649443,NA,NA,NA,NA
"1036","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,0.00145788731585816,0.00691617300855994,NA,NA,NA,0.996922202847989,NA,NA,NA,NA
"1037","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,0.000469779939886298,0.00689387978450147,NA,NA,NA,1.00694298904654,NA,NA,NA,NA
"1038","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.000518322438643537,0.0068945353635425,NA,NA,NA,1.01696377524508,NA,NA,NA,NA
"1039","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.00150641974227112,0.0069181314324203,NA,NA,NA,1.02698456144363,NA,NA,NA,NA
"1040","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.00249451189714366,0.0069644331984259,NA,NA,NA,1.03700534764217,NA,NA,NA,NA
"1041","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.00348259883392601,0.00703299078284033,NA,NA,NA,1.04702613384072,NA,NA,NA,NA
"1042","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.00447068048775518,0.00712316035134909,NA,NA,NA,1.05704692003927,NA,NA,NA,NA
"1043","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.00545875680078002,0.00723413275534771,NA,NA,NA,1.06706770623781,NA,NA,NA,NA
"1044","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.00644682772803355,0.00736496688503016,NA,NA,NA,1.07708849243636,NA,NA,NA,NA
"1045","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.00743489323988867,0.00751462480857196,NA,NA,NA,1.0871092786349,NA,NA,NA,NA
"1046","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.00842295331982492,0.0076820060858751,NA,NA,NA,1.09713006483345,NA,NA,NA,NA
"1047","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.00941100796615046,0.00786597924333523,NA,NA,NA,1.107150851032,NA,NA,NA,NA
"1048","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.0103990571930147,0.00806540904559518,NA,NA,NA,1.11717163723054,NA,NA,NA,NA
"1049","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.0113871010295704,0.00827917887962691,NA,NA,NA,1.12719242342909,NA,NA,NA,NA
"1050","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.0123751395171083,0.00850620813051559,NA,NA,NA,1.13721320962763,NA,NA,NA,NA
"1051","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.0133631727032717,0.00874546483721465,NA,NA,NA,1.14723399582618,NA,NA,NA,NA
"1052","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.0143512006407775,0.00899597419147276,NA,NA,NA,1.15725478202473,NA,NA,NA,NA
"1053","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.0153392233860098,0.00925682353649539,NA,NA,NA,1.16727556822327,NA,NA,NA,NA
"1054","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.0163272409986192,0.00952716456149376,NA,NA,NA,1.17729635442182,NA,NA,NA,NA
"1055","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.0173152535407677,0.00980621334216781,NA,NA,NA,1.18731714062036,NA,NA,NA,NA
"1056","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.0183032610780173,0.0100932488063196,NA,NA,NA,1.19733792681891,NA,NA,NA,NA
"1057","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.0192912636806786,0.0103876101037761,NA,NA,NA,1.20735871301746,NA,NA,NA,NA
"1058","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.0202792614260211,0.0106886932688342,NA,NA,NA,1.217379499216,NA,NA,NA,NA
"1059","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.0212672543991235,0.0109959474728521,NA,NA,NA,1.22740028541455,NA,NA,NA,NA
"1060","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.0222552426930312,0.0113088710949338,NA,NA,NA,1.23742107161309,NA,NA,NA,NA
"1061","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.0232432264076568,0.0116270077744714,NA,NA,NA,1.24744185781164,NA,NA,NA,NA
"1062","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.0242312056504044,0.0119499425631974,NA,NA,NA,1.25746264401019,NA,NA,NA,NA
"1063","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.025219180534469,0.0122772982475195,NA,NA,NA,1.26748343020873,NA,NA,NA,NA
"1064","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.0262071511805122,0.0126087318929256,NA,NA,NA,1.27750421640728,NA,NA,NA,NA
"1065","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.0271951177174801,0.0129439316301633,NA,NA,NA,1.28752500260582,NA,NA,NA,NA
"1066","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.0281830802815562,0.0132826136930597,NA,NA,NA,1.29754578880437,NA,NA,NA,NA
"1067","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.0291710390135843,0.01362451970851,NA,NA,NA,1.30756657500292,NA,NA,NA,NA
"1068","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.0301589940588075,0.0139694142321312,NA,NA,NA,1.31758736120146,NA,NA,NA,NA
"1069","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.031146945566846,0.0143170825148268,NA,NA,NA,1.32760814740001,NA,NA,NA,NA
"1070","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.0321348936905932,0.014667328484904,NA,NA,NA,1.33762893359855,NA,NA,NA,NA
"1071","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.0331228385852723,0.0150199729298299,NA,NA,NA,1.3476497197971,NA,NA,NA,NA
"1072","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.034110780408283,0.0153748518604547,NA,NA,NA,1.35767050599565,NA,NA,NA,NA
"1073","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.0350987193190845,0.0157318150409306,NA,NA,NA,1.36769129219419,NA,NA,NA,NA
"1074","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.0360866554778227,0.0160907246692736,NA,NA,NA,1.37771207839274,NA,NA,NA,NA
"1075","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.0370745890452591,0.0164514541930769,NA,NA,NA,1.38773286459128,NA,NA,NA,NA
"1076","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.0380625201824423,0.0168138872468925,NA,NA,NA,1.39775365078983,NA,NA,NA,NA
"1077","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.0390504490503131,0.0171779166987824,NA,NA,NA,1.40777443698838,NA,NA,NA,NA
"1078","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.0400383758090852,0.017543443794835,NA,NA,NA,1.41779522318692,NA,NA,NA,NA
"1079","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.0410263006173805,0.0179103773915062,NA,NA,NA,1.42781600938547,NA,NA,NA,NA
"1080","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.0420142236318414,0.0182786332658294,NA,NA,NA,1.43783679558402,NA,NA,NA,NA
"1081","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.0430021450066082,0.0186481334955843,NA,NA,NA,1.44785758178256,NA,NA,NA,NA
"1082","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.0439900648913775,0.0190188059037533,NA,NA,NA,1.45787836798111,NA,NA,NA,NA
"1083","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.0449779834310983,0.0193905835571572,NA,NA,NA,1.46789915417965,NA,NA,NA,NA
"1084","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.0459659007654223,0.0197634043151045,NA,NA,NA,1.4779199403782,NA,NA,NA,NA
"1085","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.0469538170268314,0.020137210424598,NA,NA,NA,1.48794072657675,NA,NA,NA,NA
"1086","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.0479417323402083,0.0205119481535585,NA,NA,NA,1.49796151277529,NA,NA,NA,NA
"1087","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.0489296468240859,0.0208875674566215,NA,NA,NA,1.50798229897384,NA,NA,NA,NA
"1088","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.0499175605938352,0.0212640216684404,NA,NA,NA,1.51800308517238,NA,NA,NA,NA
"1089","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.0509054737573225,0.0216412672380069,NA,NA,NA,1.52802387137093,NA,NA,NA,NA
"1090","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.051893386408221,0.0220192634948301,NA,NA,NA,1.53804465756948,NA,NA,NA,NA
"1091","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.0528812986280002,0.0223979724231165,NA,NA,NA,1.54806544376802,NA,NA,NA,NA
"1092","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.0538692104895633,0.0227773584519382,NA,NA,NA,1.55808622996657,NA,NA,NA,NA
"1093","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.0548571220565754,0.0231573882714292,NA,NA,NA,1.56810701616511,NA,NA,NA,NA
"1094","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.0558450333882544,0.0235380306536805,NA,NA,NA,1.57812780236366,NA,NA,NA,NA
"1095","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.0568329445401305,0.023919256295849,NA,NA,NA,1.58814858856221,NA,NA,NA,NA
"1096","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.057820855564089,0.0243010376781635,NA,NA,NA,1.59816937476075,NA,NA,NA,NA
"1097","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.058808766507517,0.0246833489362432,NA,NA,NA,1.6081901609593,NA,NA,NA,NA
"1098","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.0597966774076836,0.0250661657563175,NA,NA,NA,1.61821094715784,NA,NA,NA,NA
"1099","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.0607845882870817,0.0254494652797948,NA,NA,NA,1.62823173335639,NA,NA,NA,NA
"1100","model_1_delta","s(Relative_gym_lag2)","TPRS",NA,-0.0617724991579337,0.02583322599491,NA,NA,NA,1.63825251955494,NA,NA,NA,NA
"1101","model_1_omicron","s(Relative_gym_lag2)","TPRS",NA,-0.0239043714320112,0.0232670323575931,NA,NA,NA,0.597706144070504,NA,NA,NA,NA
"1102","model_1_omicron","s(Relative_gym_lag2)","TPRS",NA,-0.0229572377125449,0.0225055757940833,NA,NA,NA,0.607882324393248,NA,NA,NA,NA
"1103","model_1_omicron","s(Relative_gym_lag2)","TPRS",NA,-0.0220101633121239,0.0217498963482118,NA,NA,NA,0.618058504715991,NA,NA,NA,NA
"1104","model_1_omicron","s(Relative_gym_lag2)","TPRS",NA,-0.0210632108623425,0.0210006607006233,NA,NA,NA,0.628234685038735,NA,NA,NA,NA
"1105","model_1_omicron","s(Relative_gym_lag2)","TPRS",NA,-0.0201164885809615,0.0202586547611775,NA,NA,NA,0.638410865361479,NA,NA,NA,NA
"1106","model_1_omicron","s(Relative_gym_lag2)","TPRS",NA,-0.0191702082483206,0.0195248397961114,NA,NA,NA,0.648587045684223,NA,NA,NA,NA
"1107","model_1_omicron","s(Relative_gym_lag2)","TPRS",NA,-0.0182246259807383,0.0188003175214296,NA,NA,NA,0.658763226006967,NA,NA,NA,NA
"1108","model_1_omicron","s(Relative_gym_lag2)","TPRS",NA,-0.017280024352227,0.0180863307729038,NA,NA,NA,0.668939406329711,NA,NA,NA,NA
"1109","model_1_omicron","s(Relative_gym_lag2)","TPRS",NA,-0.0163366948878352,0.0173842673150254,NA,NA,NA,0.679115586652455,NA,NA,NA,NA
"1110","model_1_omicron","s(Relative_gym_lag2)","TPRS",NA,-0.0153949595305852,0.0166956951462325,NA,NA,NA,0.689291766975199,NA,NA,NA,NA
"1111","model_1_omicron","s(Relative_gym_lag2)","TPRS",NA,-0.0144552198920831,0.0160224175504236,NA,NA,NA,0.699467947297943,NA,NA,NA,NA
"1112","model_1_omicron","s(Relative_gym_lag2)","TPRS",NA,-0.0135179630293696,0.0153664939819364,NA,NA,NA,0.709644127620687,NA,NA,NA,NA
"1113","model_1_omicron","s(Relative_gym_lag2)","TPRS",NA,-0.0125837621772325,0.0147302552891218,NA,NA,NA,0.719820307943431,NA,NA,NA,NA
"1114","model_1_omicron","s(Relative_gym_lag2)","TPRS",NA,-0.0116532690151357,0.0141163093832066,NA,NA,NA,0.729996488266174,NA,NA,NA,NA
"1115","model_1_omicron","s(Relative_gym_lag2)","TPRS",NA,-0.0107272096487015,0.013527543185638,NA,NA,NA,0.740172668588919,NA,NA,NA,NA
"1116","model_1_omicron","s(Relative_gym_lag2)","TPRS",NA,-0.00980641787036805,0.0129671361128771,NA,NA,NA,0.750348848911662,NA,NA,NA,NA
"1117","model_1_omicron","s(Relative_gym_lag2)","TPRS",NA,-0.00889182855580472,0.0124385278992544,NA,NA,NA,0.760525029234406,NA,NA,NA,NA
"1118","model_1_omicron","s(Relative_gym_lag2)","TPRS",NA,-0.00798444402383646,0.0119453479775578,NA,NA,NA,0.77070120955715,NA,NA,NA,NA
"1119","model_1_omicron","s(Relative_gym_lag2)","TPRS",NA,-0.00708536400552591,0.0114913506956078,NA,NA,NA,0.780877389879894,NA,NA,NA,NA
"1120","model_1_omicron","s(Relative_gym_lag2)","TPRS",NA,-0.00619579205527217,0.0110802940789754,NA,NA,NA,0.791053570202638,NA,NA,NA,NA
"1121","model_1_omicron","s(Relative_gym_lag2)","TPRS",NA,-0.00531702580924402,0.010715766505371,NA,NA,NA,0.801229750525382,NA,NA,NA,NA
"1122","model_1_omicron","s(Relative_gym_lag2)","TPRS",NA,-0.00445042643188556,0.010400967276842,NA,NA,NA,0.811405930848126,NA,NA,NA,NA
"1123","model_1_omicron","s(Relative_gym_lag2)","TPRS",NA,-0.00359739805435798,0.0101384702094349,NA,NA,NA,0.82158211117087,NA,NA,NA,NA
"1124","model_1_omicron","s(Relative_gym_lag2)","TPRS",NA,-0.00275937852122096,0.00992999064263957,NA,NA,NA,0.831758291493614,NA,NA,NA,NA
"1125","model_1_omicron","s(Relative_gym_lag2)","TPRS",NA,-0.00193782242432111,0.00977617999821404,NA,NA,NA,0.841934471816358,NA,NA,NA,NA
"1126","model_1_omicron","s(Relative_gym_lag2)","TPRS",NA,-0.00113418889160453,0.00967648671057588,NA,NA,NA,0.852110652139102,NA,NA,NA,NA
"1127","model_1_omicron","s(Relative_gym_lag2)","TPRS",NA,-0.000349932488596957,0.00962910964032927,NA,NA,NA,0.862286832461845,NA,NA,NA,NA
"1128","model_1_omicron","s(Relative_gym_lag2)","TPRS",NA,0.000413503855168557,0.00963105560269273,NA,NA,NA,0.872463012784589,NA,NA,NA,NA
"1129","model_1_omicron","s(Relative_gym_lag2)","TPRS",NA,0.0011546999292574,0.00967829377980985,NA,NA,NA,0.882639193107333,NA,NA,NA,NA
"1130","model_1_omicron","s(Relative_gym_lag2)","TPRS",NA,0.00187227730956239,0.00976598428870207,NA,NA,NA,0.892815373430077,NA,NA,NA,NA
"1131","model_1_omicron","s(Relative_gym_lag2)","TPRS",NA,0.00256489731541826,0.00988874231574576,NA,NA,NA,0.902991553752821,NA,NA,NA,NA
"1132","model_1_omicron","s(Relative_gym_lag2)","TPRS",NA,0.00323127086747038,0.0100409020040439,NA,NA,NA,0.913167734075565,NA,NA,NA,NA
"1133","model_1_omicron","s(Relative_gym_lag2)","TPRS",NA,0.00387016480074768,0.0102167517428286,NA,NA,NA,0.923343914398309,NA,NA,NA,NA
"1134","model_1_omicron","s(Relative_gym_lag2)","TPRS",NA,0.0044804161248161,0.0104107268550019,NA,NA,NA,0.933520094721053,NA,NA,NA,NA
"1135","model_1_omicron","s(Relative_gym_lag2)","TPRS",NA,0.00506092018121101,0.0106175436443852,NA,NA,NA,0.943696275043797,NA,NA,NA,NA
"1136","model_1_omicron","s(Relative_gym_lag2)","TPRS",NA,0.00561064130386268,0.0108322910403352,NA,NA,NA,0.953872455366541,NA,NA,NA,NA
"1137","model_1_omicron","s(Relative_gym_lag2)","TPRS",NA,0.00612865209305001,0.0110504962942807,NA,NA,NA,0.964048635689285,NA,NA,NA,NA
"1138","model_1_omicron","s(Relative_gym_lag2)","TPRS",NA,0.00661412723131622,0.0112681447302458,NA,NA,NA,0.974224816012029,NA,NA,NA,NA
"1139","model_1_omicron","s(Relative_gym_lag2)","TPRS",NA,0.00706631420742616,0.0114816641269115,NA,NA,NA,0.984400996334773,NA,NA,NA,NA
"1140","model_1_omicron","s(Relative_gym_lag2)","TPRS",NA,0.00748452343735481,0.0116879005629706,NA,NA,NA,0.994577176657516,NA,NA,NA,NA
"1141","model_1_omicron","s(Relative_gym_lag2)","TPRS",NA,0.00786813328858318,0.0118840935740253,NA,NA,NA,1.00475335698026,NA,NA,NA,NA
"1142","model_1_omicron","s(Relative_gym_lag2)","TPRS",NA,0.00821658885253248,0.0120678456101685,NA,NA,NA,1.014929537303,NA,NA,NA,NA
"1143","model_1_omicron","s(Relative_gym_lag2)","TPRS",NA,0.00852939011936728,0.0122370854199448,NA,NA,NA,1.02510571762575,NA,NA,NA,NA
"1144","model_1_omicron","s(Relative_gym_lag2)","TPRS",NA,0.0088060776729643,0.0123900308869518,NA,NA,NA,1.03528189794849,NA,NA,NA,NA
"1145","model_1_omicron","s(Relative_gym_lag2)","TPRS",NA,0.00904624778467616,0.0125251706550005,NA,NA,NA,1.04545807827124,NA,NA,NA,NA
"1146","model_1_omicron","s(Relative_gym_lag2)","TPRS",NA,0.00924955060287533,0.0126412403715166,NA,NA,NA,1.05563425859398,NA,NA,NA,NA
"1147","model_1_omicron","s(Relative_gym_lag2)","TPRS",NA,0.00941569507880213,0.0127372061603567,NA,NA,NA,1.06581043891672,NA,NA,NA,NA
"1148","model_1_omicron","s(Relative_gym_lag2)","TPRS",NA,0.009544446671546,0.0128122473874918,NA,NA,NA,1.07598661923947,NA,NA,NA,NA
"1149","model_1_omicron","s(Relative_gym_lag2)","TPRS",NA,0.00963566868610168,0.0128657681985701,NA,NA,NA,1.08616279956221,NA,NA,NA,NA
"1150","model_1_omicron","s(Relative_gym_lag2)","TPRS",NA,0.00968930285169867,0.0128973767188302,NA,NA,NA,1.09633897988496,NA,NA,NA,NA
"1151","model_1_omicron","s(Relative_gym_lag2)","TPRS",NA,0.00970536188032257,0.0129068733742124,NA,NA,NA,1.1065151602077,NA,NA,NA,NA
"1152","model_1_omicron","s(Relative_gym_lag2)","TPRS",NA,0.00968392182798858,0.0128942415064347,NA,NA,NA,1.11669134053044,NA,NA,NA,NA
"1153","model_1_omicron","s(Relative_gym_lag2)","TPRS",NA,0.00962511773022088,0.0128596424162573,NA,NA,NA,1.12686752085319,NA,NA,NA,NA
"1154","model_1_omicron","s(Relative_gym_lag2)","TPRS",NA,0.00952914301652522,0.0128034151807139,NA,NA,NA,1.13704370117593,NA,NA,NA,NA
"1155","model_1_omicron","s(Relative_gym_lag2)","TPRS",NA,0.00939626958191937,0.0127260909875829,NA,NA,NA,1.14721988149868,NA,NA,NA,NA
"1156","model_1_omicron","s(Relative_gym_lag2)","TPRS",NA,0.00922681783923147,0.0126283805804381,NA,NA,NA,1.15739606182142,NA,NA,NA,NA
